nim,nama,jenis_kelamin,angkatan,status_mahasiswa,id_prodi,asal_daerah,id_univ
240005095,Zizi Laksmiwati,P,2024,Aktif,PRODI18,Aceh,2
240005096,Julia Mandasari (Baru),L,2024,Aktif,PRODI37,Kepulauan Riau,2
240005097,Ciaobella Wulandari (Baru),P,2022,Aktif,PRODI27,Kalimantan Barat,2
240005098,Martana Hakim (Baru),P,2020,Aktif,PRODI27,Sulawesi Utara,2
240005099,Puspa Januar,P,2020,Cuti,PRODI12,DKI Jakarta,2
240005100,Cinthia Wijaya (Baru),P,2024,Aktif,PRODI25,Kalimantan Utara,2
240005101,Teddy Lazuardi (Baru),P,2020,Lulus,PRODI09,Kalimantan Tengah,1
240005102,Salsabila Kurniawan (Baru),L,2021,Aktif,PRODI29,Bali,2
240005103,Azalea Andriani (Baru),P,2021,Aktif,PRODI09,Riau,1
240005104,Ellis Wastuti (Baru),L,2024,Aktif,PRODI25,Maluku Utara,2
240005105,Kajen Farida,P,2024,Aktif,PRODI23,Sulawesi Utara,2
240005106,Ir. Najib Hakim (Baru),P,2022,Aktif,PRODI36,Sulawesi Tenggara,2
240005107,Farhunnisa Ramadan,L,2021,Aktif,PRODI27,Maluku Utara,2
240005108,Jayeng Saefullah (Baru),P,2020,Lulus,PRODI09,Lampung,1
240005109,Bajragin Thamrin (Baru),L,2022,Aktif,PRODI04,Papua Barat,1
240005110,Yessi Mandasari (Baru),L,2024,Aktif,PRODI34,Jambi,2
240005111,Kardi Nababan,P,2024,Aktif,PRODI14,Riau,2
240005112,Septi Napitupulu (Baru),P,2020,Lulus,PRODI13,Sulawesi Tenggara,2
240005113,Ir. Kamila Andriani,P,2021,Aktif,PRODI37,Maluku,2
240005114,Ratih Zulkarnain (Baru),L,2021,Aktif,PRODI07,Jawa Timur,2
240005115,R.A. Citra Astuti (Baru),L,2021,Aktif,PRODI27,Nusa Tenggara Timur,2
240005116,Tgk. Pia Sitompul,P,2022,Aktif,PRODI35,Gorontalo,2
240005117,Kania Mangunsong,P,2023,Aktif,PRODI33,Kalimantan Barat,2
240005118,drg. Gilda Manullang,L,2024,Aktif,PRODI12,Kepulauan Riau,2
240005119,Yessi Wibisono (Baru),L,2023,Aktif,PRODI23,Jawa Tengah,2
240005120,Shakila Handayani,L,2024,Aktif,PRODI11,Sumatera Utara,2
240005121,Dr. Michelle Kuswoyo (Baru),P,2020,Lulus,PRODI07,Jawa Barat,2
240005122,Sarah Sitorus (Baru),P,2021,Aktif,PRODI13,Jawa Timur,2
240005123,Iriana Uyainah (Baru),L,2023,Aktif,PRODI04,DI Yogyakarta,1
240005124,Ophelia Hasanah,P,2023,Aktif,PRODI30,Sulawesi Tenggara,2
240005125,Najwa Hidayat,P,2021,Nonaktif,PRODI37,Jambi,2
240005126,Gantar Aryani (Baru),L,2022,Aktif,PRODI35,Jambi,2
240005127,Gamani Firmansyah (Baru),L,2021,Aktif,PRODI12,Bengkulu,2
240005128,Paulin Tarihoran (Baru),P,2024,Aktif,PRODI04,DKI Jakarta,1
240005129,Septi Situmorang (Baru),P,2022,Aktif,PRODI35,Sumatera Barat,2
240005130,Sutan Gamanto Hasanah (Baru),P,2024,Aktif,PRODI16,Gorontalo,2
240005131,Ir. Diah Megantara (Baru),P,2024,Aktif,PRODI09,Jawa Timur,1
240005132,Lutfan Padmasari (Baru),L,2020,Lulus,PRODI04,Riau,1
240005133,Wakiman Nababan (Baru),L,2020,Lulus,PRODI36,Riau,2
240005134,Nabila Lazuardi (Baru),L,2024,Cuti,PRODI34,Nusa Tenggara Barat,2
240005135,Dian Maryati (Baru),P,2024,Aktif,PRODI09,Jawa Barat,1
240005136,KH. Harto Napitupulu (Baru),L,2023,Aktif,PRODI10,Jawa Tengah,1
240005137,Joko Marbun (Baru),P,2022,Cuti,PRODI14,Kalimantan Utara,2
240005138,Eka Hidayanto (Baru),L,2023,Aktif,PRODI33,Kalimantan Tengah,2
240005139,Febi Permata (Baru),L,2020,Lulus,PRODI13,Jambi,2
240005140,Shakila Anggraini (Baru),L,2021,Aktif,PRODI34,Sulawesi Selatan,2
240005141,H. Wakiman Waluyo (Baru),L,2022,Aktif,PRODI27,Maluku Utara,2
240005142,Mustika Halim (Baru),L,2023,Aktif,PRODI30,Kalimantan Timur,2
240005143,Febi Permata (Baru),L,2020,Nonaktif,PRODI13,DI Yogyakarta,2
240005144,Agnes Saragih (Baru),L,2020,Lulus,PRODI32,Bengkulu,2
240005145,Queen Yolanda (Baru),P,2020,Lulus,PRODI25,Jawa Barat,2
240005146,Sarah Haryanto,L,2024,Aktif,PRODI04,Nusa Tenggara Barat,1
240005147,Ir. Cahya Mangunsong (Baru),L,2022,Aktif,PRODI29,Sulawesi Utara,2
240005148,Ir. Tedi Sirait,P,2023,Aktif,PRODI37,Banten,2
240005149,Drs. Icha Pranowo,L,2020,Aktif,PRODI13,Jawa Barat,2
240005150,Lutfan Yuliarti (Baru),P,2022,Aktif,PRODI33,Kalimantan Timur,2
240005151,Hafshah Riyanti (Baru),P,2021,Aktif,PRODI10,Sulawesi Utara,1
240005152,R.A. Lidya Mulyani,P,2024,Aktif,PRODI32,Maluku,2
240005153,R. Yoga Siregar,L,2020,Aktif,PRODI35,Sulawesi Utara,2
240005154,Cinthia Hutapea (Baru),L,2022,Aktif,PRODI34,Banten,2
240005155,Dinda Wibowo (Baru),L,2020,Lulus,PRODI32,Jawa Tengah,2
240005156,Sutan Gamanto Hasanah (Baru),P,2024,Aktif,PRODI16,Sulawesi Tenggara,2
240005157,Lantar Halim (Baru),L,2023,Aktif,PRODI21,Nusa Tenggara Barat,2
240005158,Balijan Pradana (Baru),P,2022,Nonaktif,PRODI04,Bali,1
240005159,Jarwi Maryadi (Baru),P,2022,Aktif,PRODI29,Nusa Tenggara Barat,2
240005160,Taufik Hastuti (Baru),L,2020,Lulus,PRODI14,Sulawesi Tenggara,2
240005161,drg. Jarwa Riyanti,P,2024,Aktif,PRODI36,Nusa Tenggara Timur,2
240005162,Unjani Zulaika (Baru),P,2020,Lulus,PRODI27,Sulawesi Utara,2
240005163,Cecep Dongoran (Baru),P,2024,Aktif,PRODI09,Bengkulu,1
240005164,Eman Puspasari (Baru),L,2022,Aktif,PRODI23,Banten,2
240005165,Yunita Wijayanti (Baru),L,2022,Aktif,PRODI27,Kepulauan Riau,2
240005166,Tgk. Manah Winarno,L,2020,Lulus,PRODI14,Maluku Utara,2
240005167,Jail Tampubolon (Baru),P,2024,Aktif,PRODI27,Jambi,2
240005168,Candra Winarno (Baru),P,2024,Aktif,PRODI25,Papua,2
240005169,Drs. Laras Maryadi (Baru),L,2021,Aktif,PRODI13,Kalimantan Timur,2
240005170,Wahyu Natsir (Baru),L,2023,Aktif,PRODI11,Bangka Belitung,2
240005171,Upik Nuraini (Baru),L,2020,Lulus,PRODI25,Kalimantan Selatan,2
240005172,Eka Yuliarti (Baru),L,2021,Aktif,PRODI37,Sulawesi Utara,2
240005173,Elma Pratiwi (Baru),P,2022,Aktif,PRODI14,Kalimantan Utara,2
240005174,R.A. Kayla Usada (Baru),P,2022,Aktif,PRODI12,Maluku,2
240005175,Cahya Hutagalung,L,2022,Nonaktif,PRODI11,Sulawesi Tenggara,2
240005176,Ilsa Haryanto,P,2020,Nonaktif,PRODI14,Kalimantan Timur,2
240005177,Cut Zalindra Nugroho,P,2020,Aktif,PRODI33,Sumatera Selatan,2
240005178,Nasim Purnawati (Baru),L,2020,Lulus,PRODI25,DI Yogyakarta,2
240005179,Hafshah Hastuti,P,2021,Aktif,PRODI13,Sulawesi Barat,2
240005180,Dina Handayani (Baru),P,2020,Lulus,PRODI07,Kalimantan Utara,2
240005181,Almira Anggraini (Baru),P,2023,Aktif,PRODI33,Jawa Barat,2
240005182,R.M. Muhammad Wacana (Baru),L,2024,Cuti,PRODI16,Sumatera Barat,2
240005183,R.M. Dartono Nugroho (Baru),L,2022,Aktif,PRODI36,Jawa Timur,2
240005184,Ir. Chelsea Maulana,P,2022,Aktif,PRODI37,Sulawesi Tengah,2
240005185,Cahya Pradipta,P,2023,Aktif,PRODI35,Kalimantan Selatan,2
240005186,Ir. Wawan Hidayat,L,2024,Aktif,PRODI12,Kalimantan Utara,2
240005187,Ophelia Halim,P,2021,Aktif,PRODI11,Sumatera Utara,2
240005188,Gamanto Thamrin (Baru),P,2022,Aktif,PRODI29,Kalimantan Tengah,2
240005189,Jasmin Padmasari (Baru),P,2020,Aktif,PRODI23,Kepulauan Riau,2
240005190,Jati Putra (Baru),P,2020,Lulus,PRODI25,Sumatera Barat,2
240005191,Chelsea Prakasa (Baru),P,2022,Aktif,PRODI29,Papua,2
240005192,Jati Putra (Baru),P,2020,Aktif,PRODI25,Maluku Utara,2
240005193,R.A. Karen Nasyiah,L,2024,Aktif,PRODI09,Kalimantan Barat,1
240005194,Vanesa Puspita,P,2023,Aktif,PRODI36,Riau,2
240005195,Kamaria Widiastuti (Baru),L,2021,Aktif,PRODI33,Lampung,2
240005196,Kani Haryanto (Baru),P,2020,Lulus,PRODI11,Sulawesi Tenggara,2
240005197,Saka Santoso,L,2021,Aktif,PRODI12,DI Yogyakarta,2
240005198,Diah Kusmawati (Baru),P,2022,Aktif,PRODI35,DI Yogyakarta,2
240005199,Xanana Jailani (Baru),L,2021,Aktif,PRODI23,Sulawesi Tenggara,2
240005200,Janet Firmansyah (Baru),P,2020,Lulus,PRODI29,Banten,2
240005201,Puji Budiman (Baru),P,2024,Aktif,PRODI07,Kalimantan Selatan,2
240005202,Tgk. Elisa Prasasta,P,2020,Lulus,PRODI36,Sulawesi Tengah,2
240005203,Puti Tari Sihombing (Baru),L,2023,Cuti,PRODI16,Maluku Utara,2
240005204,R.A. Genta Anggraini (Baru),L,2023,Aktif,PRODI10,Jawa Tengah,1
240005205,Farah Gunarto (Baru),L,2022,Aktif,PRODI32,Sumatera Selatan,2
240005206,R.A. Elvina Gunawan (Baru),L,2024,Aktif,PRODI33,Bali,2
240005207,Cawisadi Wijayanti (Baru),P,2021,Aktif,PRODI25,Jawa Barat,2
240005208,Irnanto Yulianti,L,2022,Aktif,PRODI37,Sulawesi Selatan,2
240005209,Zalindra Novitasari (Baru),P,2021,Aktif,PRODI29,Aceh,2
240005210,Kanda Hidayat (Baru),L,2022,Aktif,PRODI11,Papua Barat,2
240005211,Raden Winarsih (Baru),L,2020,Lulus,PRODI14,Sulawesi Barat,2
240005212,Puti Yulia Mulyani (Baru),L,2020,Cuti,PRODI13,Sumatera Barat,2
240005213,Asmadi Hassanah (Baru),P,2020,Lulus,PRODI30,DKI Jakarta,2
240005214,Arsipatra Nuraini (Baru),L,2023,Nonaktif,PRODI32,Papua Barat,2
240005215,Intan Budiyanto (Baru),P,2020,Lulus,PRODI21,Riau,2
240005216,H. Tasnim Damanik,P,2023,Cuti,PRODI07,Sulawesi Utara,2
240005217,Daruna Wahyuni (Baru),P,2022,Aktif,PRODI37,Sulawesi Barat,2
240005218,Vera Rajasa,P,2022,Aktif,PRODI18,Sulawesi Tengah,2
240005219,Zahra Kuswandari (Baru),P,2021,Aktif,PRODI27,Bangka Belitung,2
240005220,Rendy Salahudin (Baru),L,2021,Aktif,PRODI33,Maluku,2
240005221,Ir. Purwadi Suartini,P,2021,Aktif,PRODI13,Kalimantan Barat,2
240005222,Tgk. Pia Sitompul,P,2022,Drop Out,PRODI35,Sumatera Utara,2
240005223,Ivan Hartati (Baru),L,2021,Aktif,PRODI07,Kalimantan Tengah,2
240005224,Jaya Tarihoran (Baru),L,2024,Aktif,PRODI35,Sumatera Barat,2
240005225,Tiara Ramadan (Baru),P,2022,Aktif,PRODI11,Banten,2
240005226,Karta Hariyah (Baru),L,2021,Aktif,PRODI32,Maluku,2
240005227,Hasna Widiastuti (Baru),L,2020,Aktif,PRODI23,DI Yogyakarta,2
240005228,Zamira Firmansyah (Baru),P,2024,Aktif,PRODI07,Jawa Barat,2
240005229,Tgk. Tania Setiawan,L,2021,Aktif,PRODI32,Nusa Tenggara Timur,2
240005230,Silvia Aryani,L,2023,Aktif,PRODI18,Sumatera Barat,2
240005231,Anom Simbolon (Baru),L,2023,Aktif,PRODI10,Sumatera Utara,1
240005232,Opan Haryanti (Baru),P,2023,Aktif,PRODI13,Sulawesi Selatan,2
240005233,Rizki Hutagalung (Baru),P,2024,Aktif,PRODI32,Kalimantan Barat,2
240005234,Gangsa Pudjiastuti (Baru),P,2024,Aktif,PRODI36,Papua Barat,2
240005235,Hamzah Gunawan (Baru),L,2024,Aktif,PRODI36,DI Yogyakarta,2
240005236,drg. Najwa Oktaviani (Baru),P,2023,Aktif,PRODI23,DI Yogyakarta,2
240005237,R. Banara Putra,P,2022,Aktif,PRODI10,Bangka Belitung,1
240005238,T. Jaya Ramadan (Baru),P,2024,Aktif,PRODI25,Sulawesi Selatan,2
240005239,dr. Maimunah Zulaika (Baru),P,2020,Lulus,PRODI12,Kalimantan Tengah,2
240005240,drg. Teguh Setiawan (Baru),L,2022,Nonaktif,PRODI14,Jawa Barat,2
240005241,R.M. Kardi Simbolon (Baru),L,2023,Aktif,PRODI10,Gorontalo,1
240005242,Amelia Pratiwi (Baru),L,2024,Aktif,PRODI25,Sumatera Utara,2
240005243,Prayoga Laksmiwati,P,2021,Aktif,PRODI14,DI Yogyakarta,2
240005244,Rika Hardiansyah,L,2020,Nonaktif,PRODI14,Bali,2
240005245,Bakiadi Saptono (Baru),L,2022,Cuti,PRODI23,Gorontalo,2
240005246,Jarwadi Rajasa (Baru),P,2023,Aktif,PRODI09,Bali,1
240005247,Teguh Nasyidah,P,2022,Nonaktif,PRODI07,DI Yogyakarta,2
240005248,Hafshah Marbun (Baru),P,2020,Aktif,PRODI16,Sumatera Selatan,2
240005249,Ir. Yusuf Budiyanto (Baru),L,2022,Aktif,PRODI04,Kalimantan Timur,1
240005250,R. Danu Uyainah,L,2021,Aktif,PRODI27,Nusa Tenggara Barat,2
240005251,Queen Prasetyo (Baru),L,2024,Drop Out,PRODI29,Sumatera Barat,2
240005252,Hj. Almira Budiyanto,L,2021,Cuti,PRODI13,Sumatera Barat,2
240005253,Atmaja Damanik (Baru),L,2024,Aktif,PRODI14,Nusa Tenggara Barat,2
240005254,Hesti Permadi (Baru),P,2020,Lulus,PRODI11,DKI Jakarta,2
240005255,Lalita Damanik (Baru),P,2022,Aktif,PRODI10,Maluku,1
240005256,Rina Pratiwi,P,2021,Aktif,PRODI29,Aceh,2
240005257,Sakura Yuliarti (Baru),P,2023,Aktif,PRODI27,Kalimantan Tengah,2
240005258,Hana Sihombing (Baru),L,2021,Aktif,PRODI33,Kalimantan Barat,2
240005259,T. Martana Oktaviani (Baru),L,2020,Lulus,PRODI30,Kalimantan Timur,2
240005260,Ivan Marpaung (Baru),P,2024,Drop Out,PRODI09,DI Yogyakarta,1
240005261,Puti Ciaobella Haryanto (Baru),P,2024,Aktif,PRODI16,Jawa Barat,2
240005262,Raden Hastuti (Baru),L,2021,Cuti,PRODI33,Kalimantan Timur,2
240005263,Cut Ratih Simanjuntak (Baru),L,2022,Aktif,PRODI10,Jawa Barat,1
240005264,Yuliana Narpati (Baru),P,2024,Drop Out,PRODI25,Bengkulu,2
240005265,Hj. Citra Santoso,P,2021,Aktif,PRODI25,Kepulauan Riau,2
240005266,Ajimin Pratama (Baru),P,2024,Aktif,PRODI29,Sulawesi Tengah,2
240005267,Puti Devi Wacana,L,2021,Aktif,PRODI11,Kalimantan Barat,2
240005268,Vino Gunawan (Baru),L,2020,Lulus,PRODI33,Sumatera Utara,2
240005269,drg. Latika Wijayanti (Baru),L,2020,Lulus,PRODI04,Sulawesi Selatan,1
240005270,Ir. Mutia Tarihoran (Baru),L,2022,Aktif,PRODI14,Kalimantan Selatan,2
240005271,Dt. Arta Gunarto (Baru),P,2020,Lulus,PRODI34,DKI Jakarta,2
240005272,Argono Sinaga (Baru),P,2023,Cuti,PRODI13,Jawa Barat,2
240005273,Putri Simbolon,P,2021,Aktif,PRODI07,Sulawesi Utara,2
240005274,Ade Nasyidah (Baru),P,2021,Aktif,PRODI27,Bali,2
240005275,Ismail Yuniar (Baru),L,2023,Aktif,PRODI04,Sulawesi Barat,1
240005276,Marsito Susanti (Baru),L,2024,Aktif,PRODI36,Bali,2
240005277,drg. Asmianto Hakim (Baru),L,2024,Aktif,PRODI29,Kepulauan Riau,2
240005278,R.M. Taswir Firmansyah,P,2024,Aktif,PRODI32,Maluku,2
240005279,Puti Yulia Mulyani (Baru),L,2020,Aktif,PRODI13,Maluku Utara,2
240005280,Wisnu Mustofa (Baru),P,2022,Aktif,PRODI30,Sulawesi Tenggara,2
240005281,Vega Pangestu (Baru),P,2024,Aktif,PRODI13,Jambi,2
240005282,Tri Maheswara,P,2023,Aktif,PRODI32,Jawa Tengah,2
240005283,Prasetyo Yuniar,P,2021,Aktif,PRODI04,Nusa Tenggara Timur,1
240005284,Gamani Usada (Baru),P,2024,Aktif,PRODI14,Sumatera Barat,2
240005285,Shakila Firgantoro (Baru),P,2020,Lulus,PRODI16,DKI Jakarta,2
240005286,Reksa Pudjiastuti,P,2023,Aktif,PRODI16,Sulawesi Utara,2
240005287,Harto Saptono (Baru),L,2023,Aktif,PRODI32,Jambi,2
240005288,Hadi Marpaung (Baru),P,2022,Aktif,PRODI29,Aceh,2
240005289,drg. Vanya Nugroho (Baru),L,2024,Aktif,PRODI23,Nusa Tenggara Timur,2
240005290,Dr. Asman Wibowo (Baru),P,2022,Aktif,PRODI12,Banten,2
240005291,Paramita Wibowo,L,2022,Aktif,PRODI25,Kalimantan Tengah,2
240005292,Hj. Zalindra Santoso (Baru),L,2024,Aktif,PRODI33,Sumatera Barat,2
240005293,Gadang Halimah (Baru),L,2020,Lulus,PRODI21,DI Yogyakarta,2
240005294,Baktianto Lazuardi,P,2021,Nonaktif,PRODI35,Aceh,2
240005295,Uchita Pangestu,L,2020,Lulus,PRODI18,Sumatera Utara,2
240005296,Shakila Hidayat (Baru),P,2021,Aktif,PRODI09,Kalimantan Selatan,1
240005297,Ir. Ika Laksita (Baru),P,2024,Aktif,PRODI36,Bengkulu,2
240005298,Paris Dongoran (Baru),L,2024,Aktif,PRODI11,Kalimantan Tengah,2
240005299,Sabri Nuraini,L,2024,Aktif,PRODI33,Papua Barat,2
240005300,Shania Marbun (Baru),P,2023,Aktif,PRODI11,DKI Jakarta,2
240005301,Amalia Salahudin (Baru),P,2023,Aktif,PRODI30,Sulawesi Utara,2
240005302,Cengkal Natsir,P,2020,Lulus,PRODI11,Aceh,2
240005303,Diah Kusmawati (Baru),P,2022,Aktif,PRODI35,Jawa Timur,2
240005304,Wage Mardhiyah (Baru),L,2023,Aktif,PRODI32,Jambi,2
240005305,Dr. Laksana Nurdiyanti,L,2023,Aktif,PRODI25,Nusa Tenggara Timur,2
240005306,Zalindra Prastuti (Baru),L,2023,Aktif,PRODI07,Kalimantan Barat,2
240005307,Hamima Hartati (Baru),P,2024,Aktif,PRODI35,Sulawesi Tengah,2
240005308,drg. Asmianto Hakim (Baru),L,2024,Aktif,PRODI29,Kalimantan Tengah,2
240005309,Kawaya Siregar (Baru),L,2020,Lulus,PRODI32,DI Yogyakarta,2
240005310,Prasetyo Yuniar,P,2021,Aktif,PRODI04,Kalimantan Timur,1
240005311,Sutan Naradi Widodo (Baru),P,2023,Aktif,PRODI10,Papua Barat,1
240005312,R. Sakura Lailasari (Baru),P,2024,Aktif,PRODI29,Gorontalo,2
240005313,Eman Puspasari (Baru),L,2022,Aktif,PRODI23,Papua,2
240005314,Warsa Permata (Baru),P,2022,Aktif,PRODI04,Jawa Timur,1
240005315,Dt. Cakrajiya Hutagalung (Baru),L,2021,Aktif,PRODI37,Kalimantan Timur,2
240005316,Dt. Murti Mandasari (Baru),L,2024,Aktif,PRODI07,Papua Barat,2
240005317,drg. Kamaria Suryatmi (Baru),P,2024,Aktif,PRODI10,DI Yogyakarta,1
240005318,Anggabaya Siregar (Baru),P,2020,Lulus,PRODI09,Papua,1
240005319,Drs. Kalim Sitorus (Baru),P,2020,Aktif,PRODI14,Sulawesi Utara,2
240005320,Waluyo Mayasari,P,2023,Nonaktif,PRODI37,Riau,2
240005321,Wakiman Firmansyah (Baru),L,2020,Cuti,PRODI23,Bengkulu,2
240005322,Latika Kusumo (Baru),P,2022,Aktif,PRODI14,Jawa Timur,2
240005323,Devi Marbun (Baru),P,2024,Aktif,PRODI14,Sulawesi Tengah,2
240005324,T. Kunthara Manullang,L,2020,Lulus,PRODI10,Nusa Tenggara Timur,1
240005325,R. Samiah Hutasoit (Baru),P,2020,Aktif,PRODI21,Jambi,2
240005326,Ida Wijaya (Baru),L,2022,Aktif,PRODI07,Bengkulu,2
240005327,Hj. Paulin Dongoran,L,2023,Aktif,PRODI16,Lampung,2
240005328,Putri Nababan (Baru),L,2022,Aktif,PRODI36,Sulawesi Selatan,2
240005329,Dr. Intan Marpaung (Baru),P,2021,Aktif,PRODI07,Maluku Utara,2
240005330,Ikin Mayasari (Baru),P,2021,Aktif,PRODI37,Sumatera Barat,2
240005331,Kenes Palastri (Baru),P,2021,Cuti,PRODI16,Lampung,2
240005332,Tgk. Wakiman Salahudin (Baru),L,2021,Aktif,PRODI27,Sulawesi Tengah,2
240005333,Emong Hutasoit (Baru),P,2020,Lulus,PRODI21,Sumatera Barat,2
240005334,Jayeng Hutapea (Baru),P,2024,Aktif,PRODI16,Gorontalo,2
240005335,Patricia Yuniar (Baru),L,2023,Aktif,PRODI33,Maluku Utara,2
240005336,Emong Hutasoit (Baru),P,2020,Lulus,PRODI21,Lampung,2
240005337,Ivan Hartati (Baru),P,2021,Aktif,PRODI11,Sulawesi Barat,2
240005338,Drs. Karya Sihombing,L,2024,Aktif,PRODI36,Aceh,2
240005339,Lukman Suwarno,L,2023,Aktif,PRODI33,Sumatera Barat,2
240005340,Nyana Andriani (Baru),P,2024,Aktif,PRODI32,Nusa Tenggara Timur,2
240005341,Karna Maryadi (Baru),L,2024,Aktif,PRODI13,Papua Barat,2
240005342,Bancar Hariyah (Baru),L,2023,Aktif,PRODI14,Papua,2
240005343,Vanesa Padmasari (Baru),P,2022,Aktif,PRODI37,Sumatera Utara,2
240005344,Kadir Suryono (Baru),P,2024,Aktif,PRODI34,Sulawesi Barat,2
240005345,Cut Oliva Nuraini (Baru),P,2024,Aktif,PRODI37,Kalimantan Utara,2
240005346,Gaman Natsir (Baru),P,2020,Lulus,PRODI25,Jawa Timur,2
240005347,R. Cornelia Hasanah,L,2022,Aktif,PRODI16,Sulawesi Selatan,2
240005348,Gantar Widodo (Baru),P,2023,Aktif,PRODI30,Kepulauan Riau,2
240005349,Julia Mandasari (Baru),L,2024,Aktif,PRODI37,Nusa Tenggara Timur,2
240005350,KH. Setya Jailani,L,2022,Aktif,PRODI25,Sumatera Selatan,2
240005351,Rina Tamba,P,2023,Aktif,PRODI09,Riau,1
240005352,Drs. Adhiarja Ramadan,P,2021,Aktif,PRODI18,Gorontalo,2
240005353,dr. Raisa Mangunsong,L,2022,Aktif,PRODI12,Kalimantan Selatan,2
240005354,Gatra Sihombing (Baru),P,2021,Aktif,PRODI18,DI Yogyakarta,2
240005355,Emas Sihombing (Baru),P,2024,Aktif,PRODI29,DKI Jakarta,2
240005356,Daryani Halimah (Baru),L,2023,Aktif,PRODI36,Sulawesi Barat,2
240005357,Sabrina Yuniar (Baru),L,2023,Aktif,PRODI23,Jawa Barat,2
240005358,Jane Prakasa (Baru),L,2023,Aktif,PRODI09,Bengkulu,1
240005359,Bajragin Thamrin (Baru),L,2022,Cuti,PRODI04,Kalimantan Barat,1
240005360,dr. Nadia Sirait,P,2021,Aktif,PRODI10,Bali,1
240005361,Icha Sihotang (Baru),L,2023,Aktif,PRODI10,Sumatera Barat,1
240005362,Syahrini Putra (Baru),P,2022,Aktif,PRODI11,Kalimantan Selatan,2
240005363,Maria Hardiansyah (Baru),P,2023,Aktif,PRODI18,Maluku,2
240005364,Umay Nasyiah (Baru),P,2021,Aktif,PRODI37,Sulawesi Tengah,2
240005365,Gina Maryati (Baru),P,2022,Aktif,PRODI36,Jawa Tengah,2
240005366,Rahmi Budiyanto (Baru),L,2021,Aktif,PRODI07,Jambi,2
240005367,Atmaja Wahyudin (Baru),L,2021,Aktif,PRODI10,DKI Jakarta,1
240005368,Puji Manullang,P,2023,Aktif,PRODI10,Banten,1
240005369,Anom Gunarto,L,2020,Lulus,PRODI29,Sulawesi Barat,2
240005370,Cut Elma Sitorus,L,2022,Drop Out,PRODI23,Papua,2
240005371,Lalita Pradana (Baru),P,2020,Lulus,PRODI29,Maluku,2
240005372,Gina Mandala (Baru),P,2022,Aktif,PRODI11,Bangka Belitung,2
240005373,Hardana Firmansyah,P,2021,Aktif,PRODI07,Jawa Timur,2
240005374,Diana Purwanti (Baru),L,2020,Lulus,PRODI04,Nusa Tenggara Timur,1
240005375,Diana Mahendra (Baru),L,2020,Aktif,PRODI34,Papua Barat,2
240005376,Daruna Rajasa,P,2023,Aktif,PRODI14,Maluku Utara,2
240005377,Emil Usamah (Baru),P,2022,Aktif,PRODI25,Sumatera Barat,2
240005378,Bagya Wastuti (Baru),L,2022,Aktif,PRODI13,Sulawesi Barat,2
240005379,Murti Pertiwi (Baru),P,2024,Aktif,PRODI23,Kalimantan Barat,2
240005380,Cut Salsabila Putra (Baru),P,2024,Aktif,PRODI33,Sumatera Barat,2
240005381,Dr. Lega Puspasari,P,2024,Nonaktif,PRODI07,Jambi,2
240005382,Kawaca Budiyanto (Baru),L,2021,Aktif,PRODI29,Aceh,2
240005383,Raden Nasyiah (Baru),P,2024,Aktif,PRODI16,Aceh,2
240005384,Nova Hassanah (Baru),L,2024,Aktif,PRODI30,Sulawesi Selatan,2
240005385,dr. Lanjar Damanik (Baru),L,2021,Aktif,PRODI12,Sumatera Barat,2
240005386,Budi Mangunsong (Baru),P,2021,Aktif,PRODI11,Papua Barat,2
240005387,Puti Yunita Prakasa (Baru),L,2024,Aktif,PRODI07,Kalimantan Barat,2
240005388,Nasim Wijayanti (Baru),P,2023,Aktif,PRODI27,Sumatera Utara,2
240005389,Dr. Jais Sinaga (Baru),P,2020,Lulus,PRODI36,Jawa Tengah,2
240005390,Lutfan Anggraini (Baru),L,2024,Aktif,PRODI09,Papua Barat,1
240005391,Candra Nasyidah (Baru),P,2022,Aktif,PRODI13,Kalimantan Selatan,2
240005392,Drs. Natalia Uyainah (Baru),P,2021,Aktif,PRODI25,Sulawesi Tengah,2
240005393,Anita Hidayat (Baru),P,2020,Lulus,PRODI27,Jawa Timur,2
240005394,Saka Natsir (Baru),L,2023,Aktif,PRODI33,DI Yogyakarta,2
240005395,Yulia Siregar (Baru),L,2024,Aktif,PRODI36,DKI Jakarta,2
240005396,Yuliana Salahudin (Baru),P,2020,Lulus,PRODI35,Nusa Tenggara Barat,2
240005397,R.A. Febi Pratiwi,P,2024,Aktif,PRODI18,Kalimantan Timur,2
240005398,Purwa Nuraini (Baru),P,2024,Aktif,PRODI33,Sumatera Utara,2
240005399,Rizki Hutagalung (Baru),P,2024,Aktif,PRODI32,Sulawesi Tengah,2
240005400,R.M. Perkasa Santoso (Baru),L,2020,Lulus,PRODI21,Papua,2
240005401,Karen Novitasari,L,2020,Lulus,PRODI37,DI Yogyakarta,2
240005402,Natalia Wahyudin (Baru),L,2022,Aktif,PRODI27,DI Yogyakarta,2
240005403,Hasan Setiawan (Baru),P,2024,Aktif,PRODI29,Kalimantan Utara,2
240005404,Waluyo Mayasari,P,2023,Aktif,PRODI37,Sumatera Selatan,2
240005405,Siska Suryatmi (Baru),P,2021,Aktif,PRODI30,Sumatera Selatan,2
240005406,Ratna Dongoran (Baru),L,2021,Aktif,PRODI07,DI Yogyakarta,2
